year,month ,day,time,recto_entry,recto_exit,legarda_entry,legarda_exit,pureza_entry,pureza_exit,v_mapa_entry,v_mapa_exit,j_ruiz_entry,j_ruiz_exit,gilmore_entry,gilmore_exit,betty_go_entry,betty_go_exit,araneta_cubao_entry,araneta_cubao_exit,anonas_entry,anonas_exit,katipunan_entry,katipunan_exit,santolan_entry,santolan_exit,
2011,November,14,19:00-20:00,4449,1667,1548,435,1168,696,1033,673,133,203,381,259,100,240,2592,2728,361,1117,774,1612,766,4297,
2011,November,14,20:00-21:00,2535,1261,1153,400,815,486,753,470,88,143,185,150,64,150,2086,2075,252,805,523,1270,625,3266,
2011,November,14,21:00-22:00,1560,873,640,250,464,353,554,281,54,85,76,98,38,84,1071,1224,133,577,148,873,262,2046,
2011,November,14,22:00-23:00, -   , -   ,1, -   ,2,1,10,12,2, -   ,12,6, -   ,10,22,89, -   ,97,1,140, -   ,319,
2011,November,14,23:00-24:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,
2011,November,14,24:00-1:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,
2011,November,15,4:00-5:00,24, -   , -   , -   ,7, -   ,6, -   ,3, -   ,7, -   ,3, -   ,11, -   , -   , -   ,51, -   ,186, -   ,
2011,November,15,5:00-6:00,477,614,88,133,190,151,148,120,53,85,53,121,35,43,224,285,174,72,776,109,1831,311,
2011,November,15,6:00-7:00,1075,2770,193,2381,512,698,564,325,204,137,226,431,260,151,1200,934,1001,187,2471,529,5351,585,
2011,November,15,7:00-8:00,2033,5274,424,4283,1003,2338,1226,711,380,390,355,843,411,310,2270,2074,1590,473,3074,942,7160,962,
2011,November,15,8:00-9:00,1884,6445,341,3291,1017,2118,1068,1014,323,525,277,883,391,331,1882,2800,1341,544,3410,925,6089,954,
2011,November,15,9:00-10:00,1689,4741,322,2291,721,1357,734,868,199,228,268,670,284,246,1633,2391,997,315,2223,633,4174,889,
2011,November,15,10:00-11:00,1688,3815,401,1927,521,1123,571,736,166,175,272,361,224,167,1653,1867,821,311,1890,568,3293,803,
2011,November,15,11:00-12:00,1880,3463,552,1432,535,1049,586,603,150,119,276,284,209,110,1712,1900,643,298,1544,611,2730,1256,
2011,November,15,12:00-13:00,2112,2681,821,1301,692,809,552,649,161,101,296,375,142,124,1556,1978,635,437,1320,698,2180,1436,
2011,November,15,13:00-14:00,2487,2615,1179,1171,774,801,592,551,133,139,335,361,166,195,1554,2225,647,470,1233,908,1988,1632,
2011,November,15,14:00-15:00,2819,2607,1228,832,818,547,627,514,136,129,324,281,189,148,1788,2257,521,529,1099,1044,1579,1912,
2011,November,15,15:00-16:00,3307,2464,1710,746,952,525,651,603,140,145,462,298,148,180,1655,2400,455,617,1006,1213,1227,2688,
2011,November,15,16:00-17:00,4253,1971,2314,566,1136,487,959,655,190,151,756,367,272,212,1786,2704,460,902,944,1370,1056,3048,
2011,November,15,17:00-18:00,6018,2250,3010,609,1715,726,1329,924,300,223,847,417,292,356,2405,4448,577,1323,1409,2095,1273,5015,
2011,November,15,18:00-19:00,5928,2393,2235,579,1581,794,1411,1049,237,284,785,318,199,360,2808,4246,648,1518,1312,2142,1105,5622,
2011,November,15,19:00-20:00,4548,1748,1824,486,1165,685,1043,900,128,180,401,233,128,226,2728,3212,612,1222,904,1684,792,4541,
2011,November,15,20:00-21:00,2691,1253,1141,354,886,605,766,513,59,142,234,184,63,156,2247,2162,336,901,522,1350,601,3599,
2011,November,15,21:00-22:00,1605,915,858,273,489,335,601,338,59,123,68,110,26,95,1223,1415,147,544,209,891,241,2241,
2011,November,15,22:00-23:00, -   , -   , -   , -   ,4,2,16,13, -   , -   ,7,6, -   ,4,39,99, -   ,86, -   ,207, -   ,450,
2011,November,15,23:00-24:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,
2011,November,15,24:00-1:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,
2011,November,16,4:00-5:00,22, -   , -   , -   ,4, -   ,10, -   ,3, -   ,6, -   ,4, -   ,14, -   ,2, -   ,60, -   ,165, -   ,
2011,November,16,5:00-6:00,458,582,97,115,183,140,162,121,50,78,63,120,25,30,220,278,167,78,682,117,1673,274,
2011,November,16,6:00-7:00,1055,2979,195,2345,536,687,611,365,216,138,257,559,282,190,1257,1123,1071,174,2753,474,6770,576,
2011,November,16,7:00-8:00,2081,6310,432,4537,995,2415,1259,800,371,501,340,966,434,334,2229,2518,1572,496,3512,974,6986,1040,
2011,November,16,8:00-9:00,1858,6100,383,2832,863,1763,964,879,303,445,275,671,342,362,1847,2510,1301,492,2969,912,5149,984,
2011,November,16,9:00-10:00,1745,4827,373,1975,648,1278,732,803,208,208,281,597,281,205,1803,2196,929,320,2232,734,4244,929,
2011,November,16,10:00-11:00,1942,4109,502,1786,543,1011,615,633,167,155,395,428,237,144,1771,2142,795,335,1733,619,3038,1071,
2011,November,16,11:00-12:00,2126,3473,668,1488,535,842,661,730,185,145,347,339,203,146,1796,1907,653,331,1646,713,2894,1296,
2011,November,16,12:00-13:00,2688,3391,919,1776,672,873,707,750,217,104,481,444,233,151,1977,2264,803,386,1544,866,2576,1627,
2011,November,16,13:00-14:00,2735,3250,1129,1341,705,840,675,690,231,134,491,390,204,179,1862,2251,744,499,1446,956,2176,1936,
2011,November,16,14:00-15:00,3153,3059,1454,983,851,559,787,606,176,93,529,402,188,146,1895,2547,598,593,1256,1013,1827,1954,
2011,November,16,15:00-16:00,3732,2827,1805,904,955,551,854,711,215,160,577,453,188,200,2053,2762,476,717,1025,1249,1401,2710,
2011,November,16,16:00-17:00,4983,2574,2433,742,1199,609,963,902,230,153,901,411,235,260,2086,3226,542,951,1122,1736,1333,4064,
2011,November,16,17:00-18:00,6206,2750,3041,709,1647,766,1544,1059,362,177,1048,471,341,356,2481,4186,674,1308,1391,2135,1483,4994,
2011,November,16,18:00-19:00,6672,2590,2236,705,1439,817,1393,1167,267,244,817,372,225,364,3013,4874,681,1491,1323,2224,1174,5625,
2011,November,16,19:00-20:00,4658,1848,1627,552,1174,693,1111,840,149,186,413,272,107,251,2856,2949,464,1259,765,1773,758,4740,
2011,November,16,20:00-21:00,2971,1228,1165,358,832,531,749,548,113,116,228,167,57,180,2281,2131,243,875,540,1419,724,3508,
2011,November,16,21:00-22:00,1794,964,812,326,485,362,614,333,54,93,79,127,48,114,1181,1523,158,548,211,924,238,2124,
2011,November,16,22:00-23:00, -   , -   ,2,1,2,3,20,12, -   ,4,7,5, -   ,6,30,136,1,106, -   ,219, -   ,493,
2011,November,16,23:00-24:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,
2011,November,16,24:00-1:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,
2011,November,17,4:00-5:00,20, -   ,5, -   ,1, -   ,11, -   ,6, -   ,5, -   ,1, -   ,18, -   , -   , -   ,43, -   ,171, -   ,
2011,November,17,5:00-6:00,439,627,88,121,191,142,168,110,47,67,74,131,37,32,246,302,161,73,755,145,1774,295,
2011,November,17,6:00-7:00,1150,3021,226,2553,542,944,701,382,216,142,271,438,270,160,1422,1089,1085,172,2993,526,6406,611,
2011,November,17,7:00-8:00,2120,6457,448,4646,1001,2566,1251,946,386,543,334,824,440,339,2408,2429,1706,540,3550,1041,7966,1083,
2011,November,17,8:00-9:00,1899,6619,407,3265,886,2180,974,981,311,479,290,767,406,370,2101,2616,1426,480,3118,856,5982,1009,
2011,November,17,9:00-10:00,1816,5131,453,2223,638,1401,715,879,236,202,287,672,315,250,1831,2340,1041,307,1923,663,4288,915,
2011,November,17,10:00-11:00,1853,4056,536,1935,506,1184,632,699,150,148,320,389,225,148,1819,1902,845,302,1849,607,3237,1099,
2011,November,17,11:00-12:00,2220,3721,654,1657,529,1026,576,680,155,111,342,334,218,129,1859,2046,751,363,1607,651,2817,1270,
2011,November,17,12:00-13:00,2450,2929,946,1336,640,810,568,697,152,144,287,404,183,159,1826,2084,696,395,1505,847,2481,1677,
2011,November,17,13:00-14:00,2826,3242,1281,1305,736,774,641,611,154,132,343,377,233,140,1927,2334,666,511,1376,989,2040,1888,
2011,November,17,14:00-15:00,3097,3098,1296,957,783,551,795,541,132,140,366,367,196,165,1863,2358,615,563,1090,1129,1629,2136,
2011,November,17,15:00-16:00,3688,2593,1844,864,987,484,735,620,166,129,569,391,202,190,1916,2648,482,780,1104,1404,1332,2780,
2011,November,17,16:00-17:00,4851,2359,2327,747,1292,574,942,716,218,165,663,400,258,220,2075,3061,475,898,1116,1589,1221,3534,
2011,November,17,17:00-18:00,6357,2585,2963,787,1605,803,1450,1061,319,222,835,414,312,330,2467,4202,707,1365,1413,2234,1463,5032,
2011,November,17,18:00-19:00,6363,2391,2699,782,1589,811,1364,1151,296,267,630,382,202,378,2923,4401,619,1420,1229,2225,1117,2607,
2011,November,17,19:00-20:00,4736,1835,1894,557,1137,612,1106,746,132,206,425,256,113,233,2560,3005,368,1208,758,1692,774,2294,
2011,November,17,20:00-21:00,2813,1087,1333,380,820,448,752,616,102,152,216,186,78,161,2095,2231,215,880,493,1491,640,1582,
2011,November,17,21:00-22:00,1687,945,1004,290,670,364,738,297,50,89,54,100,33,123,1122,1626,112,565,211,980,276,860,
2011,November,17,22:00-23:00, -   , -   ,4, -   , -   , -   ,20,8, -   , -   ,19,7, -   ,10,31,112,1,143, -   ,202, -   ,210,
2011,November,17,23:00-24:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,
2011,November,17,24:00-1:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,
2011,November,18,4:00-5:00,34, -   , -   , -   ,4, -   ,15, -   ,7, -   ,9, -   ,1, -   ,16, -   , -   , -   ,56, -   ,153, -   ,
2011,November,18,5:00-6:00,442,710,90,130,190,130,144,109,61,44,66,118,37,31,239,286,171,62,696,126,1523,198,
2011,November,18,6:00-7:00,1118,2867,219,2279,480,660,586,344,229,182,267,513,268,172,1278,1064,1039,184,2297,478,5643,562,
2011,November,18,7:00-8:00,2026,6906,440,4951,1012,2478,1328,904,403,531,331,1018,444,328,2265,2415,1684,569,3120,1004,6116,988,
2011,November,18,8:00-9:00,2039,6723,360,3095,919,1727,1030,1002,293,496,316,657,425,332,2076,2650,1376,495,2721,871,4931,1033,
2011,November,18,9:00-10:00,2160,5589,422,2075,627,1263,759,881,221,258,265,601,292,242,1836,2529,988,372,2269,795,3661,1030,
2011,November,18,10:00-11:00,2182,4320,499,1743,557,1211,637,657,212,177,412,472,267,157,1902,2056,942,367,1635,688,3204,930,
2011,November,18,11:00-12:00,2574,3989,665,1324,577,933,562,736,181,131,280,345,201,131,1869,2102,741,384,1374,739,2877,966,
2011,November,18,12:00-13:00,3021,3563,974,1536,698,788,643,714,151,140,333,433,200,181,1855,2601,721,476,1435,933,2710,1207,
2011,November,18,13:00-14:00,3168,3292,1092,1134,657,771,708,621,159,134,334,398,184,194,1853,2552,655,558,981,1001,2070,1289,
2011,November,18,14:00-15:00,3627,2974,1496,903,823,641,743,656,160,128,411,418,187,193,1947,2673,646,612,1092,1030,2051,1516,
2011,November,18,15:00-16:00,4089,3551,1885,958,972,620,843,736,200,147,566,400,197,234,2158,2942,615,745,1041,1233,1613,1666,
2011,November,18,16:00-17:00,5172,2728,2311,737,1119,553,1005,798,228,191,696,381,272,229,2245,3360,630,852,1146,1784,1310,2277,
2011,November,18,17:00-18:00,6343,2897,3320,709,1709,737,1568,1091,402,227,928,443,399,341,2782,4702,758,1390,1214,2170,1698,2215,
2011,November,18,18:00-19:00,6714,2962,2441,687,1734,736,1594,1203,295,259,789,377,238,362,2818,5325,731,1560,1219,2198,1381,2563,
2011,November,18,19:00-20:00,5636,2178,1598,536,1120,592,1309,1022,151,192,454,263,124,245,2756,3832,420,1224,697,1783,966,1839,
2011,November,18,20:00-21:00,2983,1335,1233,357,917,529,934,562,103,154,200,178,67,195,2441,2652,284,887,518,1400,762,1421,
2011,November,18,21:00-22:00,1988,986,794,406,534,373,911,339,61,124,86,123,31,94,1467,1608,142,650,209,1096,272,910,
2011,November,18,22:00-23:00, -   , -   ,10, -   ,4,8,27,16, -   ,2,10,4, -   ,11,71,175, -   ,153, -   ,286, -   ,295,
2011,November,18,23:00-24:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,
2011,November,18,24:00-1:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,
2011,November,19,4:00-5:00,30, -   , -   , -   , -   , -   ,4, -   ,5, -   ,6, -   ,2, -   ,11, -   , -   , -   ,51, -   ,134, -   ,
2011,November,19,5:00-6:00,384,494,72,139,144,91,116,81,25,24,52,84,27,15,209,227,109,50,437,21609,1225,122,
2011,November,19,6:00-7:00,947,2092,138,1539,303,466,341,281,114,68,133,377,121,102,858,654,513,116,1651,279,4353,267,
2011,November,19,7:00-8:00,1568,4488,316,2462,598,1717,756,558,234,199,220,680,276,177,1717,1393,980,250,2062,717,4922,473,
2011,November,19,8:00-9:00,1648,4873,330,2105,665,1273,747,739,226,287,215,527,265,249,1725,1702,947,315,1888,881,4102,545,
2011,November,19,9:00-10:00,1797,4628,390,1337,590,830,632,737,196,155,262,540,282,150,1636,1971,906,267,1611,608,3746,481,
2011,November,19,10:00-11:00,2047,4065,833,1395,554,1119,700,673,177,139,368,622,202,133,1726,1913,695,317,1602,695,3082,498,
2011,November,19,11:00-12:00,2407,3867,885,1122,609,660,621,736,178,84,380,412,195,125,1734,2430,710,414,1538,801,2840,886,
2011,November,19,12:00-13:00,2776,3603,1016,1069,662,790,688,779,197,110,500,421,211,138,1844,2765,642,477,1701,896,2515,985,
2011,November,19,13:00-14:00,3102,3467,1033,1118,847,762,750,639,151,123,482,398,184,149,1913,2634,731,543,1470,1052,2160,1478,
2011,November,19,14:00-15:00,3411,3461,1183,799,861,593,764,734,165,125,480,465,183,172,2185,2980,658,528,1280,1121,2213,1544,
2011,November,19,15:00-16:00,3980,3410,1624,698,958,552,885,738,189,120,570,435,176,160,2071,3257,560,658,1183,1242,1833,1924,
2011,November,19,16:00-17:00,4939,2852,1789,643,1073,497,1037,801,222,138,693,400,217,201,2210,3642,579,755,1190,1524,1604,2473,
2011,November,19,17:00-18:00,5469,2869,1764,618,1258,569,1351,921,251,181,614,368,215,251,2466,4008,551,907,1217,1762,1787,2867,
2011,November,19,18:00-19:00,5504,2654,1465,530,1186,637,1263,940,177,191,507,299,152,267,2410,4127,485,1043,1107,1754,1687,2955,
2011,November,19,19:00-20:00,4325,1783,880,477,772,581,1052,685,109,142,334,192,93,154,2233,2917,435,766,577,1468,1158,2686,
2011,November,19,20:00-21:00,2720,1250,551,420,646,412,763,573,62,100,168,153,59,91,1904,1895,251,654,437,1129,889,1959,
2011,November,19,21:00-22:00,1550,950,381,353,448,383,584,297,40,92,65,77,29,105,1067,1278,125,401,175,833,260,1333,
2011,November,19,22:00-23:00, -   , -   , -   , -   , -   , -   ,15,11, -   , -   ,3, -   , -   ,2,60,143, -   ,91, -   ,180, -   ,315,
2011,November,19,23:00-24:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,
2011,November,19,24:00-1:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,
2011,November,20,4:00-5:00,25, -   , -   , -   ,2, -   ,10, -   ,1, -   ,2, -   ,2, -   ,9, -   , -   , -   ,36, -   ,128, -   ,
2011,November,20,5:00-6:00,348,502,50,78,108,76,114,53,19,19,22,50,29,15,178,136,112,37,305,76,688,81,
2011,November,20,6:00-7:00,755,990,192,293,170,187,206,168,41,31,62,130,38,20,334,378,138,70,481,305,1146,187,
2011,November,20,7:00-8:00,993,1895,181,340,260,235,301,210,53,58,81,107,78,56,540,630,261,138,685,425,1678,297,
2011,November,20,8:00-9:00,1315,2512,207,322,353,294,358,313,117,68,104,151,95,68,925,918,388,199,873,563,1966,396,
2011,November,20,9:00-10:00,1892,3182,293,388,384,279,518,650,135,95,78,250,131,74,1117,1366,482,190,1005,569,2277,505,
2011,November,20,10:00-11:00,2166,3120,551,396,382,303,463,689,128,72,152,292,155,79,1232,1690,535,300,898,624,2060,594,
2011,November,20,11:00-12:00,2312,2752,548,361,510,314,481,765,106,70,164,211,92,83,1425,1781,435,304,940,712,1819,861,
2011,November,20,12:00-13:00,2308,2619,448,305,532,262,505,697,78,52,196,237,92,84,1246,1901,377,331,759,625,1607,748,
2011,November,20,13:00-14:00,2552,2456,466,316,457,256,639,434,113,75,203,212,87,106,1299,1840,418,352,855,778,1567,864,
2011,November,20,14:00-15:00,2684,2831,444,429,513,274,777,465,116,76,234,291,103,94,1493,2189,417,373,881,809,1768,914,
2011,November,20,15:00-16:00,3079,2810,443,379,403,297,745,444,103,103,257,245,86,81,1569,2181,393,454,928,864,1693,1345,
2011,November,20,16:00-17:00,3130,2268,482,491,423,325,625,512,123,108,330,243,107,81,1654,2104,429,469,734,840,1405,1380,
2011,November,20,17:00-18:00,3141,1865,488,464,452,390,589,479,132,94,230,223,80,132,1615,2128,308,567,705,975,1372,1448,
2011,November,20,18:00-19:00,2760,1698,423,476,326,428,571,605,84,89,193,158,59,94,1496,1741,320,504,588,831,1075,1472,
2011,November,20,19:00-20:00,2197,1442,333,478,251,447,559,510,40,117,170,90,37,74,2040,1316,223,442,552,677,975,1124,
2011,November,20,20:00-21:00,1661,1253,282,530,269,475,440,452,49,101,85,76,43,64,1623,934,212,405,477,601,698,966,
2011,November,20,21:00-22:00,953,758,178,274,162,314,436,290,19,43,21,52,8,57,717,669,73,290,162,554,253,809,
2011,November,20,22:00-23:00, -   , -   , -   , -   , -   ,1,27,1,1,2,6,4, -   ,11,9,75,1,34, -   ,141, -   ,175,
2011,November,20,23:00-24:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,
2011,November,20,24:00-1:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,
2011,November,21,4:00-5:00,28, -   , -   , -   ,5, -   ,14, -   ,3, -   ,1, -   ,2, -   ,14, -   , -   , -   ,66, -   ,265, -   ,
2011,November,21,5:00-6:00,652,935,90,168,201,202,132,160,47,57,57,134,55,33,284,358,179,55,820,137,2678,375,
2011,November,21,6:00-7:00,1345,3839,250,2982,523,1168,642,423,256,170,245,480,305,202,1405,1196,1280,154,2738,476,7238,718,
2011,November,21,7:00-8:00,2284,6822,453,5137,1043,2875,1341,940,371,406,348,785,455,353,2216,2617,1641,542,3482,967,8498,1108,
2011,November,21,8:00-9:00,2077,7051,389,3581,1053,2186,1082,1136,321,478,269,768,364,389,2134,2763,1426,515,3016,848,6416,1067,
2011,November,21,9:00-10:00,1948,5246,387,2175,767,1494,738,923,255,185,232,548,301,195,1921,2203,975,373,2009,701,4005,1091,
2011,November,21,10:00-11:00,1975,3955,510,1764,576,1183,565,724,167,130,252,395,215,167,1744,2003,765,319,1741,634,3391,1042,
2011,November,21,11:00-12:00,2395,3593,656,1573,532,928,649,706,191,118,311,319,206,129,1605,2057,685,304,1351,707,2845,1401,
2011,November,21,12:00-13:00,2813,3290,1065,1461,757,875,624,711,174,136,263,389,209,197,1917,2312,733,401,1522,854,2623,1702,
2011,November,21,13:00-14:00,2798,3174,1254,1243,772,789,643,613,152,109,320,327,206,168,1803,2277,621,497,1197,1072,1946,1984,
2011,November,21,14:00-15:00,3264,2951,1532,953,861,536,705,653,136,151,334,347,186,154,1961,2468,598,558,1021,1122,1789,2192,
2011,November,21,15:00-16:00,3792,2830,1993,844,1173,563,824,693,179,128,554,372,189,225,1970,2794,546,741,995,1323,1492,3058,
2011,November,21,16:00-17:00,4981,2489,2321,728,1295,580,943,779,216,202,595,366,243,249,2122,3138,476,953,1026,1818,1409,3908,
2011,November,21,17:00-18:00,6197,2555,2834,696,1621,733,1408,927,323,215,691,347,300,355,2561,3938,629,1218,1200,2140,1474,4966,
2011,November,21,18:00-19:00,6444,2465,2575,662,1600,791,1369,1131,254,251,683,374,190,366,2927,4348,605,1464,1007,2377,1149,5706,
2011,November,21,19:00-20:00,4694,1775,1660,529,1179,647,1135,784,154,220,363,248,143,270,2570,3053,367,1182,650,1638,788,4421,
2011,November,21,20:00-21:00,2899,1140,1285,362,925,586,791,537,82,119,169,172,70,187,2245,2180,279,978,511,1508,698,3704,
2011,November,21,21:00-22:00,1780,960,794,303,542,334,608,285,44,86,78,134,37,122,1007,1446,118,539,195,958,258,2156,
2011,November,21,22:00-23:00, -   , -   ,4,1, -   ,5,10,11, -   , -   ,12,8,1,14,32,129, -   ,121, -   ,212, -   ,489,
2011,November,21,23:00-24:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,
2011,November,21,24:00-1:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,
2011,November,22,4:00-5:00,18, -   , -   , -   ,5, -   ,11, -   ,8, -   ,7, -   ,3, -   ,11, -   , -   , -   ,43, -   ,157, -   ,
2011,November,22,5:00-6:00,536,637,105,102,186,129,160,123,51,91,58,108,42,25,233,325,180,65,700,117,2069,326,
2011,November,22,6:00-7:00,1083,2970,199,2769,533,863,615,397,229,128,242,454,280,176,1265,1044,1156,173,2380,499,5986,644,
2011,November,22,7:00-8:00,2074,5641,403,4804,1204,2354,1357,732,359,401,367,743,401,297,2191,2166,1627,494,2931,959,6502,926,
2011,November,22,8:00-9:00,1981,6136,380,3121,1190,2052,1205,995,294,550,268,718,408,354,2037,2502,1363,538,3034,899,6022,987,
